Temperature (°C),Humidity (%),Soil Moisture (%),Rainfall (mm),NDVI,Wind Speed (m/s),Water Stress Level
14.992991525160535,65.950086954205,62.41721301456123,420.45435520145355,0.7641161245457868,10.846205632888697,Low
34.56547281698048,68.00078316795653,64.75229812309315,110.61934822303199,0.5764128430891959,16.043983988435773,Low
24.50790599047362,80.33794931826041,33.06219549073043,190.49563683419996,0.4244635358268314,29.88673479133916,Moderate
27.829772057366636,39.430185870039864,25.514718604844614,404.20286944684545,0.6619910808690974,14.236006878673223,Moderate
16.927649722375623,58.56558656441637,49.82278944400661,411.81180537448677,0.6941996909914498,24.48170271342971,Low
52.53855555815949,23.285398153060264,26.19392889360453,192.3055379893841,-0.31053469233097386,12.962018551998533,High
31.06316534381565,74.98057806513198,50.34496660632967,229.56201164334044,1.0089401670847646,23.891721678591267,Low
23.088162117770988,81.17989849256853,41.11026617804035,151.64294542464145,0.2214152253730368,17.86244404860325,Low
28.761638233081626,52.92033844251565,67.364659890679,466.27743920965605,0.5540327094910712,26.59786324507195,Low
19.349017794278726,104.34966908225081,85.15656001072266,59.321882870790155,0.8818228160188429,12.328276570503297,Low
26.14980975045992,34.355858424941474,50.159115876871944,466.87471150073503,-0.0532125535415256,18.129132594644368,Low
8.416682498445434,28.390627994754496,24.122652800809135,341.9332259176716,0.5188018687881837,18.900560418564822,Moderate
19.38996400419761,70.6112954639993,36.928774178446474,265.7860763433656,0.9271252836092597,12.5214882540142,High
32.424080389970804,91.17745756530387,8.148377138486326,16.32953039224794,0.9030432869419447,4.329361310624446,High
33.12696590105751,107.09819228644672,29.75588317163554,237.79809591100414,0.1854366324859716,2.8067822073700666,Moderate
31.745048592821796,53.5278934282765,41.17313475262964,203.87405250136615,0.6384710621594498,0.500146517988993,High
21.18584059989938,91.96702083578239,28.942456143607977,80.60940598756127,0.1485354333726921,26.206027927356438,Moderate
32.74030002359859,64.03728826248232,45.19225348141783,328.20480175032844,0.6628352881588967,7.094247367160836,Low
14.188359998844469,60.68431750147951,20.487440095525717,485.5754536841429,0.39049951193072585,6.345202478453041,Moderate
28.394307637329543,87.0914984371668,63.69454252484901,281.09440553226256,0.5810757160904023,22.081062012781967,Low
22.760953854921908,81.3080719603355,43.08054363442352,357.3766382219729,1.1028276060885085,9.600483392621753,Low
37.95334232015624,25.590196075393763,39.12582464504708,34.22522628300839,0.22704451852641377,15.181340772355098,Moderate
29.615248962495386,101.91350874314739,20.81585228109417,208.83349790849738,0.9150490798107718,4.875331958923689,Moderate
16.750468104838035,99.5022838536863,45.42410995149585,58.17924258224794,0.5634548508822914,28.792371643859077,Low
29.69368390730557,49.360932462261765,59.0538956348409,306.3979177682552,1.484348283273237,25.547442000517123,Moderate
29.372154357912716,74.89508833593523,17.896181351346335,469.24107910707727,-0.1206390351410268,25.9136886889501,High
21.318518008593962,77.35075465706848,17.846960965987268,330.88886623581925,0.899510205715166,12.203212457160156,High
26.23694638895058,71.51684414559767,44.25663347799447,38.401524157210766,-0.0006707143801377158,22.870836411215183,Low
37.458424886027174,51.2423711538645,16.522700106796517,177.33310249254143,0.22544339847734693,4.3162846616934045,High
33.417260119347745,48.209415801548715,22.01127558911808,275.33168972042574,0.8698936898877192,0.25857007775340834,Moderate
21.777338386185303,64.36114822521387,22.51635234707441,201.6038780666261,0.7973870727746635,0.5991879773408437,Moderate
20.955837563115402,94.31822548148412,51.735079815305134,416.82200523758615,0.8955825074757753,17.598052122136814,Low
37.94250981760872,78.5900038648608,54.36935935754212,407.3355023549946,0.32263876156659693,13.661847157438224,Low
39.30007196945846,55.73464169784735,44.835431813427206,305.91551005161074,1.1361955209330405,15.540460467255592,Low
24.320277647753407,84.29246776620862,53.163849774354496,186.72897256635264,-0.3761098101393427,0.22389421251658215,Low
31.42287092229974,-6.213565515751881,40.82038885058466,127.66818688162206,0.5632394915501139,12.680598589722772,Low
23.75618493031903,93.71914250930259,42.10850968645353,52.93715910656466,0.28437205652106934,21.542044836025823,High
17.937440000345035,21.507155530547507,48.44146615331272,177.44884174327703,0.3208033216151159,13.280811059023076,High
34.26925672619553,55.938976464921694,54.77685073226965,206.58625860385976,0.48107700730318503,21.966576189366666,Moderate
34.69255220514758,37.008252634346405,25.078808349348925,337.9114625520368,-0.23342922253263063,6.9905689319050435,Moderate
25.849649999020762,32.63296310697736,-13.177034894744603,329.0799121487867,0.6487345143880797,24.394260134451763,High
36.94926774568043,94.02066968446299,18.987484365427957,35.05406982062848,0.406082456258707,17.65293721360357,High
34.15164751543782,53.307469967202714,58.08389732113923,197.6296577155789,0.5822927703093252,6.322892982897187,Low
21.82306804825862,73.6625970432679,49.148019620127556,90.88943360868096,-0.05826535650047909,7.101614275614988,Low
37.05362091534128,63.8269855280204,60.25428207873511,78.40635265840284,0.14172117247274796,18.84091393708611,Low
42.31544930830624,76.92602068057803,62.43897850503484,413.65107486862297,0.40191979103539427,24.8981877963733,Low
29.356533774635775,66.92054727650638,32.35580340732206,20.957608358128766,0.13814520014241188,12.468833460874656,Moderate
51.56637377412451,32.92519439528576,41.97816585086001,209.59143795106067,0.6611263635551875,7.749012873827766,Low
5.511675028877388,89.9066704861785,31.184322124844435,84.10182788325909,0.186701785710491,26.010348207318014,Moderate
37.91883733530942,52.65608542096719,37.37341832886811,439.665107839237,0.9157345564891819,20.078048752525046,Low
27.860748472705826,26.08545253350622,39.01773102941067,278.52025663751755,0.9557259277435933,13.442564618492295,Low
23.84376951176644,54.29712097585219,63.17984437998951,115.69031818842402,1.6792605470649686,14.637005858379055,Low
26.664541500595284,102.51899476585777,27.527689047578733,251.2136435831882,0.31102933904011604,6.127694038091892,Moderate
7.419276525076576,86.25554355283732,37.30831558295369,365.7431798515579,0.7585979150054946,18.804078901945317,High
31.581610315346452,56.28369663980352,45.49958409160644,479.0590044597169,0.28665714751504057,10.76227531628666,Low
32.461684358656115,56.268557392039284,45.737944394311086,110.22300212270947,0.7129630808510338,29.869355300230477,Low
38.030075100509,56.95912371956543,5.760587260526363,443.0908860646726,0.43174535378393647,14.405505457856636,High
33.658144282562446,116.91869958902103,-9.152488416232913,467.15205708374515,0.7501355374338209,14.576568185688396,High
23.514889926793938,74.54838630578884,13.219709247048955,458.2102722660331,0.7797909365699791,16.975553622320156,High
17.947712561588787,75.75104117977673,17.937528695800864,317.7071784309549,0.6391402894245264,27.5026800935624,High
36.94477654081662,90.75708635079606,27.927284222672863,314.9103272173538,-0.014593811066822324,24.02454299579251,Moderate
33.84194301073893,70.96972897566283,43.83561920162558,201.6053165919114,0.863642677196752,13.533902093935243,Moderate
33.2253584288165,58.52394635448242,23.24616729380186,376.19894115189396,0.06548483044317793,21.56097797918388,Moderate
29.59211203983921,60.09125377287555,64.71549005166538,265.64700917546594,0.456654197548682,17.58706496342285,Low
35.85097909026014,63.2099685146484,35.9892184857726,338.71903561414723,0.3320345418152524,14.771011461037467,Low
46.68388204019061,64.06944408725396,38.979453247756794,214.22895192439773,0.0017069975189000774,5.769473183530516,High
19.836197535853625,83.1907385909245,44.17026890839051,365.74823202156955,0.1752195813241917,13.918087903646727,Low
25.33581043972115,66.29864714518249,24.19515339630974,412.2357588022745,0.4003727423126989,7.37455761067724,Moderate
20.897372231809573,83.31600193038948,55.894402807145624,73.21812830140806,0.04741431752953851,27.44526449554964,Moderate
14.34754481327729,62.98208549728544,39.353944062503096,416.464857787114,-0.03621922336389122,10.062204404890409,Low
32.77825289893111,66.96587975790227,50.744268517791625,270.1482658951536,-0.0009204494765980009,28.567920436001167,Low
35.90880271221075,15.044982886697312,9.676598477107198,422.33295454511216,0.9101309270135376,15.991658702841336,High
35.50205192152684,87.90819186756204,7.746721717477215,215.6508531705073,-0.24884940623373508,18.94633136028481,High
23.913648343140295,73.66221189744982,60.55151648354574,189.52024269151752,0.18996986426757717,16.28821333467983,Low
6.0096672583658854,89.9502527464913,39.07387477414687,457.5303662586112,0.8443116125491716,3.8814185090010267,Moderate
25.6873228759652,-7.406384454842225,27.622758447969442,125.58463377420065,0.11874155938598763,11.27463657023823,Moderate
28.040542484575507,117.20936761951819,16.658691924162238,422.10616264307157,0.836540893204537,2.974383368328718,High
23.22431574620902,61.51025929612066,59.127808205785506,242.01028625470207,0.1353539977068024,18.68862132550145,High
26.753776645794687,92.70457041843791,19.926544003723777,257.04772127562984,0.8428420454153668,13.406225856013167,High
34.66426906646505,39.00235182186173,68.20940596458286,154.234140744742,0.4716189612812103,23.339549147128103,Low
56.43908305386654,80.31934762656424,22.250609322393686,286.52110030950786,1.0518523827617616,6.614114429981095,Moderate
33.65444897313093,38.664610920658596,50.56500271065101,162.60559813810565,0.5002232089481029,4.9369817528800475,Low
30.708661782212218,49.40577598260487,34.33320653194704,19.634707120826157,0.5250873688593786,12.189966928913034,Moderate
26.754551756858348,112.85078384666966,35.39857488298239,135.99930267217803,0.9809259983074889,27.797561496551435,Low
9.963026058620933,60.232939980916335,16.309947251259565,3.1895217032953393,0.552500969881673,21.312654450372353,High
37.918561054661026,70.43582182949308,41.055910920881985,489.1773935284283,0.7950087447887105,12.56770874378756,Low
29.68579855177928,86.75169326721885,48.078653347457774,482.87360490987373,-0.424069343423056,15.518165092629317,Low
54.533449402249325,77.39204719931512,13.5828439596499,197.57764873615253,0.9834612023889588,2.52639033531295,High
25.66482249750726,68.76047262858941,53.10828844320458,364.185427169823,0.9706362791278931,29.537276891283394,Low
38.51039021054595,74.12402506165563,31.798763440884407,172.90304920521248,0.3288947888351589,19.992219140847567,Moderate
39.45206857667094,125.08538963095688,40.280524904810555,335.546578542988,0.7161932655851587,8.562122053902675,Low
20.566284870961617,63.559530074160364,5.9192716061338135,402.71502152298956,0.4935946416576283,17.57425182645733,High
41.842092664077335,70.02747616787418,-17.44895490475485,473.3781223461204,0.7892174563096153,3.284470982069819,High
37.70324449273892,91.2663599001903,33.851389089047494,200.106137924836,0.6705134124831004,28.975100064227508,Moderate
25.988785526501736,92.6381483239496,93.17428981291066,391.64899147802385,0.5363417900586571,5.243549636500978,Moderate
24.631879773476697,94.6757576390095,73.18109914401094,132.96422531605938,0.7045794241623653,19.440909541656424,Low
44.69877518934021,80.96825555072962,38.018752317644086,495.16615189682415,0.5133022825747023,7.363633876167913,Low
18.123199625380817,36.42487718173791,24.893341181106724,12.884799382175572,0.4696798326592184,21.526841479456074,Moderate
32.31125996758418,105.8357883075274,43.26519439665001,301.76440325056046,0.5937211704298095,23.304641017208432,Low
49.98227186321433,36.3413651745328,60.189352830289174,329.7529908256636,0.546851987591404,20.202591867342978,Low
18.039512066177252,72.56588663097583,17.13984254067961,344.0227785370644,0.6902079186108967,18.434983807655776,High
29.445137624337477,46.14310374951605,55.939894077297396,60.1937893945445,0.6950260824424824,26.77407281856035,Moderate
29.102714467860945,63.396541335175186,61.013583899185015,469.26489173656523,0.30060581655346386,2.3588013296927413,Low
35.378545069386995,73.21906025758702,59.00853384364773,90.5916395250414,0.4084542524320882,9.927442973405856,Low
16.64767778441386,73.03393038625683,41.586948866825175,311.37670161992054,0.647632146411939,7.448624388925379,Low
24.307216448081615,75.54801885588212,43.06231247662019,111.33803956154247,0.3502888845687841,29.640418861962647,Low
18.734231396479164,105.34278172646617,60.4380836929485,153.60820851063545,0.38530856784292455,11.681693390006204,Low
31.47754869556974,76.33835753784949,60.109512972739815,273.2292708640622,1.053851754056419,21.978380977211962,Low
9.83384530856185,58.896084117733785,32.45404295401333,208.59670928228823,0.08644914373074952,20.541754916430136,Moderate
53.49669875074434,89.10217920720893,26.021408418806747,80.11280048825314,0.5581740185319757,6.362437124321332,Moderate
25.683179787737647,94.73676222311602,50.62804265980857,85.46820121042414,1.3036652663079114,7.169930406346539,Low
29.445421427439808,34.30980462157519,62.50927950903756,209.07239408139984,0.8671793857555339,8.438536906591024,Low
38.962190475195214,79.93500174624646,18.28791352336902,378.64148913775034,0.6336893797518601,12.333818347781376,High
10.781268992198262,82.52931855777246,1.0593082934001963,448.9823234238943,0.5202727927182724,7.029751969515804,High
29.85651364826411,57.5609124160002,50.75285073054755,42.06383112969142,0.6634245826006941,0.5895444824054341,Low
47.280331416744346,99.39267033279049,39.21143542784223,196.55195377970054,-0.24564496384444467,26.381791704215864,Low
8.669067505475212,61.248610324186835,52.34691593694045,50.12278186143831,0.8761783262175571,28.96829494142652,Moderate
19.187492004068975,68.13941133678856,48.318953252658694,8.296240316298942,0.7142111089362762,10.247111610947039,Low
31.463297903579605,60.67320439290326,26.973413296870387,330.8593413219783,0.4207887139116151,10.155206382764186,Moderate
37.10944094763541,65.3894761895367,79.76966289658235,301.2247209832939,0.6177683819129663,0.2127543832311296,Low
18.308309973292726,37.59312282761995,18.840637295463793,81.5095569074431,1.3480460028240695,20.40752064991122,High
20.438027086729917,28.99872793514264,29.606064952589588,116.90641654653206,1.5819869466831702,24.763196872458863,Moderate
38.40744471732502,104.86262658062431,32.60378974176551,11.85387682225919,0.5207103853296366,4.398249010800095,Moderate
34.26369575855147,43.825966292041805,4.994126096414789,417.47360284720185,0.006706946084880067,4.789990481014522,High
38.48258544389231,40.21519126359232,37.500902433198895,487.34529802427573,0.10852071887770243,23.70249749914313,Low
25.86963319090318,11.165247159907132,68.30343051924032,67.7297683973454,0.8469426552695015,18.48872245062434,Low
25.722661856602045,49.02595630776244,52.26415577316167,115.73760688264906,1.0401870272222569,1.3458167288315104,Low
35.45522878829475,31.922755164812543,45.62430341645593,434.20476197346704,0.6998647196668116,18.676409713868452,Low
26.73291330258561,106.05037900340923,-4.126731633203104,463.23189897809243,-0.29241462570416965,9.267531685312981,High
15.342132776324373,90.24542723356585,30.048262528503994,209.81369140340516,0.8722846285382837,11.061754664125377,Moderate
44.92803447906956,47.796241370556906,30.058970615800067,25.31123613453706,0.5633977378035919,23.091942548906406,Moderate
31.43062199654142,121.31089513360772,33.121212172046185,19.695916846409702,0.29867880086470705,24.328055780178317,Moderate
21.854062345485666,89.54413717478985,63.05254033957548,286.9749330345052,0.644071627030609,12.01069880519492,Low
33.49284216788283,56.87921541228444,56.803146130749305,196.44755444658952,0.41902575453277013,28.414588080190644,Low
15.971440706320767,2.5148571281606706,25.608655311133028,14.326213788827257,0.34078786554534507,12.193881538562167,Moderate
34.81267735395173,122.27356431476855,46.91146770445067,291.6261961562784,0.536516561998043,23.1550810569033,Moderate
47.1791174608451,30.2606883309101,47.58925665996859,5.651268294511236,0.8391222791644355,14.516317936927772,Low
21.858393688367656,23.865031326077705,62.513620336761136,393.68597907463646,0.17341437256316022,26.92596979566252,Low
38.73750616565866,90.564260800241,71.74801104741087,153.2164113516858,0.5249882225232883,27.23283730950536,Low
33.57778177585973,125.99381015848182,14.08110588438877,20.12900150461605,0.12877017213429487,2.6225042361325155,High
44.68090327157751,99.60682046276295,27.835350315791878,294.17611049157665,1.3396762052856095,28.09479993930677,Moderate
45.22207119352326,79.097728001309,18.068739088730936,198.84220721652736,0.6693937337656444,24.76604524561247,High
34.123660294671815,79.86885854163215,46.10269149629708,486.90020667857476,0.5539823707612992,23.739321429380006,Low
23.515119851032622,86.33538896950769,58.11461595094602,272.0993312518511,0.7760773035112762,6.027340190565673,Low
20.30275879386803,83.97321474466912,54.94696590865112,137.61959051850414,0.41384488195990815,24.153576262639948,Low
34.346399640017026,72.0297855992344,44.223068148712294,354.71943231698737,0.4138300261826171,25.503982040551104,Low
23.95078545686598,67.60502759879691,26.94637585324182,135.74600127135565,0.19751889637801154,8.674510033624529,Moderate
31.643090950331413,63.43517180251194,47.90668455156076,452.1216457037826,-0.13397234270367586,28.567802350869712,Low
26.60475179748019,46.15088527833309,19.680842576078785,187.36098525368823,-0.00971421681123466,1.4958043919749275,High
43.03414234304108,57.98312307833065,74.62800187026637,274.9342813881026,0.19210077738393735,4.49727759741419,High
38.575963587037464,22.676079645115365,9.807096856520655,25.28655191211443,0.28381308789799364,16.12743414154543,High
52.88495467859636,62.541509330131255,24.972841680835508,213.0606189761154,0.1233606074717851,17.273774133669292,High
33.47317543335046,40.28522232122707,68.2152953637562,416.1817698304975,1.2180323750219042,19.354502499027102,Low
56.21358932691636,37.41026706960572,38.893553704779976,402.82440268167096,0.7228588571571148,0.5090738794639937,Low
34.43046859020083,69.49735377883697,36.77631166641401,112.15927942676312,1.0144306667008323,28.811003238663908,Low
13.072575573366848,99.80005715861498,30.265860152684134,113.03953550528134,0.9963426831332174,1.3376427820243197,Moderate
29.47044269529784,87.95791515005783,25.336112273728652,408.6526561066184,0.5991532170671431,4.291858581702072,Moderate
37.16961454317419,25.737484909420573,61.73172659856107,465.19921008466275,-0.05640635244850717,0.4204355257817094,Low
25.305587622394075,40.259296585741566,-1.4987729359283795,47.68046063650178,0.9772880090163446,17.005752998822842,High
43.78028938585575,88.5192796997054,74.74114642032504,225.02931971311264,1.1441504837560834,27.968006517629167,Low
29.868553661935447,40.43781516154226,11.407295127825511,168.7271394821145,0.860757342307763,19.978414982413927,High
31.304821044544642,59.38417125007439,42.764789882570625,435.34422772871966,1.3679497050992153,24.67972405441282,High
20.668917147861777,78.7513024756138,34.1968907582414,41.762457340009384,0.5201978184979454,0.39843610375740246,Moderate
18.044913452542858,40.791388628409116,46.53887581770691,105.5629712790187,0.2699579365901766,16.260458954391783,Moderate
25.21698278339918,67.634387653649,6.073998588443728,376.2341687932472,0.6640374537460204,13.786889325165657,High
31.3093484876786,31.649362627044887,39.42339022118387,25.64692449060779,0.7629051642561887,14.969038326623792,Low
32.51881930465223,49.96580890121966,79.72921953299713,246.26769035714463,0.5557312912899057,2.1663955600556384,Moderate
22.78693292225693,72.99454835356343,20.521224242693158,221.05351733986,0.9030160942714057,20.533060832079222,Moderate
31.585727229241893,25.175156661708264,48.591153945184686,167.20058949437433,-0.05294971655412245,15.096612445759034,Low
37.7287494052338,76.01186844900997,36.57442172550167,197.28615765946188,0.33098058143572373,22.95446549583792,Low
15.933778209618406,64.50905502683297,46.397547417267766,264.97029346511647,0.3743656512863886,14.558719021851461,Low
31.40594709310602,78.8122488604287,49.80565410991484,80.68367919419155,0.29900393856853025,4.481449086792963,Low
27.459534909017115,70.59785335161654,25.81713223397802,285.9979391417964,0.7460051676251009,19.44770862233466,Moderate
22.305201222217317,99.1035107493461,60.05854127541074,402.7161646499932,0.7879283177784022,5.171590863154987,High
33.73533141479282,68.13061256619768,75.93396496364,380.0804648950795,0.9779939393237854,26.171836900644447,Low
39.058213645365406,54.26486147186868,41.132543782083964,76.94995234688685,-0.1103193088342379,18.393487172077243,Low
46.2690645625421,68.0574375758071,64.72094539313262,74.62473487073696,0.7751636436770876,4.7161165067086275,Low
43.99611339595597,78.5824507259097,12.780547442508286,134.08718387245665,-0.1881789787189928,28.870141724436206,High
17.58889849189731,66.22150175814261,22.399995376449045,180.5373631705186,1.1520785696240972,15.55096390005962,Moderate
15.630688308291747,66.01479228009705,58.470169534051664,204.2277907042413,0.6876762296804824,2.18695355614965,Low
35.136422118752094,47.450207804831116,68.75129842320885,339.8486084166726,-0.06208842568085993,18.804987132452016,Low
32.47240749904292,48.4274770612263,37.86602099817007,28.340216082917703,0.49625072867140774,7.595967210384307,Moderate
33.43015707953934,29.93486820500766,48.739888771631286,17.336352113033193,0.05690346014690653,24.110803556319073,Low
66.65464415279597,108.73941857967348,36.69747685810712,195.95528147195452,1.181066889155908,24.53466220698572,Low
30.809277233020445,33.90341911521787,16.103137677168448,348.5818460689902,0.3613697219952339,29.368420675639857,High
31.56896345613604,47.677370055102315,60.18235321326523,96.71767147824129,0.2520225342700996,15.056085930735112,Low
36.199302393293195,47.03981836077006,53.38720392034977,320.75224062812583,-0.36903578446666463,13.648706391832114,High
37.480809772678775,87.37310942361103,23.903117950783482,129.91406897014974,0.281335325123153,22.60426816339442,Moderate
20.106422326459093,57.626258042699305,32.3753181222338,443.0430544067582,-0.031231441198462162,3.9741196902577967,Moderate
37.6681033872908,96.19355181684335,32.76602980765424,447.84497213330826,-0.03881060027736122,16.407465413793727,Moderate
31.773089976179104,48.162734393903285,29.25026274111265,148.64360214066323,0.9605381335770431,16.38742800392553,Moderate
32.74709670886111,71.97485405559505,40.39261835769139,114.99687698162026,1.0723149668263685,2.6841936843116168,Low
33.36407206731161,44.11632366850607,80.10477250555417,205.65198603311563,0.6917693390316437,12.539522565207408,High
32.774380778526854,118.62872819433471,24.255329382779834,120.26579259007435,0.9011545643110361,25.59854395701606,Moderate
58.984134781667315,35.31003952426218,43.99244265300364,336.19192164585183,1.1565689129743078,25.684608659839807,Low
7.707524421743582,72.74551775567569,27.773930964941044,413.03234227414276,0.500463910062719,2.97712994759043,Moderate
33.64090056863522,80.84442202330246,64.90190425433093,336.5460654556085,0.6253826333790652,2.7216264824349254,High
0.17714025741612005,75.34497743628745,34.55526278437483,412.17522362467474,0.8202236392811075,7.880864310058059,Moderate
31.21140871231716,60.367808528057296,20.852455361736133,198.49608110373705,0.45192393425403093,26.242981876619805,Moderate
48.59112586877309,61.754482506664345,68.31034708724637,78.15848535443043,0.1984683481194483,3.867077552204968,High
27.87691396421828,66.09528679947773,66.8815502059752,368.97547369879607,0.4995270254747933,21.59990407882339,Low
17.95279368872076,61.324949959287785,19.747198479286393,180.23725257077695,0.3915569683067069,3.0349685883930966,High
19.077652338945512,89.09697791987274,12.957690784300148,335.63541261456623,0.1458479505045857,18.69413561243476,High
38.70924524673422,120.26307503978379,55.79438223648047,135.32197099088285,0.5486278207174042,10.682018973574344,Moderate
28.320996409344836,51.06270537480416,13.425538791230942,40.61481740333633,1.0420581729178668,23.66741888897601,High
23.450726026414543,30.75492551052305,65.1096743609567,496.2908977438817,0.44227460654537876,7.010713464760908,Moderate
32.502911052249395,62.79294879121863,-2.932162464925075,78.10075396529965,-0.2222669798071277,19.176054881698796,High
22.100637665346103,129.49273344135798,53.597179517676814,494.2104969817405,0.1259995067784508,7.070476037276548,Low
52.0064128530867,44.90813580075673,3.4188483051745564,488.63996628322366,0.953764452411557,21.409808493364615,High
38.63416023155157,105.97792013610169,66.80187278750942,396.90905195401984,1.049256319384469,26.210341036822463,High
8.807561939559823,106.94252035191101,31.259097246260872,329.71148104099876,0.7162048103230938,3.804053973802801,Moderate
31.346608880665375,51.160293957300134,21.330357977006653,288.90352512554233,0.7776152397910913,25.997870657865107,Moderate
22.312759514542925,79.22457697963188,38.24761599924747,433.05077268891733,0.9315988247487164,17.80725763242894,Low
43.37591435690365,105.70991557821345,56.67838767015569,144.71976080974397,0.3778138167060933,3.813314726010719,Low
24.168592416310478,55.52180647531282,41.700308878359344,233.84060624243853,0.3645207028154889,12.826255660791361,Low
29.955553274017817,59.91049099744096,39.776598601437776,309.69498468325094,0.48064071605937475,4.825808804552937,Low
28.69511418434316,50.457977151283906,73.86073783993872,205.59523793474554,0.3917437937814001,21.010436665997084,High
36.76465322563544,39.631081732678325,10.029770132076626,213.74322704513398,0.4509760229640363,22.76604403253849,High
22.490381731138108,48.76806137334982,66.8340330094635,165.1423337510422,0.4281850472442281,3.173895608183969,Low
26.84347050721013,34.40149333094359,43.510634970455634,282.115908342268,0.5611419928102371,15.18419558083933,Low
28.54820423633613,65.85208670648065,26.79652289524343,425.287264007558,0.47163501293962795,24.438751680777514,Moderate
32.29926667590105,45.750669223533954,20.131247685820917,100.76418900315642,-0.5391281640504603,28.084891246529896,Moderate
52.84757274885505,70.84464779476869,27.63433667977054,467.2165193767207,0.035505147786600966,15.4055360022531,High
34.51560879810827,26.10260884490932,73.80952462334187,344.5438268741148,0.7071859644175273,28.50837670834221,Low
14.836214605670913,73.27200580536143,42.82137300432823,411.6366063400151,0.718717870811336,16.070669113680893,Low
26.410871490268267,85.83822404022311,70.2110995292635,278.0953463150058,-0.14753112161411985,11.82571483799724,Moderate
50.37963735776207,15.156608935713614,18.603242280505306,389.75835071203176,0.5414604091514155,25.446093856586863,High
38.69459012642722,74.35141424618931,56.31607544707873,8.100198669733604,1.140985788476207,14.789481313742671,Low
16.758131312436745,95.6917248118323,4.881090404339531,409.1902123897676,0.10005458345600543,14.15707531693569,High
24.38813313646405,34.75897453271986,45.69579915505988,20.06942954268326,0.46727128651549843,14.709374682294849,Low
41.06718619468225,106.81430967094258,41.08872618283271,444.9566881814313,0.3616725153210406,25.40355005609236,Moderate
14.02631069127609,75.47547523415113,32.93332485491511,495.98137361932163,0.2609119791842096,24.958246250641565,Moderate
29.738355135711956,47.37470360603978,-9.526517439066696,147.03373108838892,0.6986476709279754,12.105599773206336,High
40.12959573829615,63.60577305855735,43.704828127830574,105.15927814289682,0.7108234331184491,9.99899579611575,Low
29.310233439882644,78.95817281304306,44.15303603768202,382.68168192902033,1.3687082823468337,14.757840721173878,Low
28.91711952065388,66.90013478531029,33.739293485915674,126.51317046012662,0.6484323562379324,17.18317529211327,Moderate
-0.7736180328201119,78.46889981115923,67.33037962032546,432.7811915861017,1.0939405310968378,7.150116318839909,Low
24.51851437142113,41.98316017301585,28.766967794426296,51.42129607873835,0.28063969518570886,23.818652541467717,Moderate
